Text,Created At
"RT @NASAMarathon : Rev up those fryers NASA CREW. Horror Thriller Monster Marathon submissions are OPEN! What spooky runs will you submit this year? #HTMM2020

https://t.co/jtIhpxwGAB",Mon Sep 14 20:07:48 +0000 2020
Absolutely breathtaking ✨ https://t.co/bbnrqYtgyL,Mon Sep 14 20:07:46 +0000 2020
"@magnolia_sugar_ @ImagesHome @Bad_Mayo @jeneps @richob72 @JoeBiden There was a NASA wrong prediction in there, you just didn't read the whole thing.  But you know what, it's actually worse, there were way more wrong predictions than I thought.  Hey look at that, we both learned something today.",Mon Sep 14 20:07:46 +0000 2020
"RT @JimBridenstine : Life on Venus? The discovery of phosphine, a byproduct of anaerobic biology, is the most significant development yet in building the case for life off Earth. About 10 years ago NASA discovered microbial life at 120,000ft in Earth’s upper atmosphere. It’s time to prioritize Venus. https://t.co/hm8TOEQ9es",Mon Sep 14 20:07:46 +0000 2020
RT @NASAEarth : Repeated pooling and evaporation of water built this expansive salt pan in northern #Namibia. https://t.co/TPplS8Dc5E https://t.co/27fxYhPMR2,Mon Sep 14 20:07:43 +0000 2020
@jj4t12win10 @DannyEFreeman @davidfrum https://t.co/LAG4F9vhvy,Mon Sep 14 20:07:40 +0000 2020
RT @Independent : Possible signs of alien life discovered on Venus https://t.co/NUQ8tAmVKS,Mon Sep 14 20:07:40 +0000 2020
"RT @Atomedesavoir : Magnifiques photos de l'univers, récemment dévoilées par la NASA. 

🛰️ Images du télescope Chandra. https://t.co/tyoKN0HEDL",Mon Sep 14 20:07:39 +0000 2020
@torybruno Please can ULA launch a Venus mission sometime 😉 hopefully NASA decide to do one 🤞,Mon Sep 14 20:07:35 +0000 2020
RT @Fred_Delicious : 2020 moving towards series finale https://t.co/kh9wTZ2O9Z,Mon Sep 14 20:07:35 +0000 2020
RT @berryb4seball : NASA fire map shows the absolute failure of mainstream media for not expressing how devasting fires in southern Africa and South America are. https://t.co/Sz0D4cxJCA,Mon Sep 14 20:07:35 +0000 2020
"@WadeCrowfoot the temps are all manipulated, corrected, adjusted by NASA, and they admit it. Globally, weather is emerging from the last ""mini-ice age"" just 400 years ago. it is driven by the sun spots and several other cycles.",Mon Sep 14 20:07:34 +0000 2020
RT @torybruno : Humbled to be a part of it https://t.co/xkf7yKoFcL,Mon Sep 14 20:07:33 +0000 2020
"RT @huellaverdeok : #DiaDelArbol en llamas: #Tucuman destaca en incendios en #Argentina.

🔥 Esta semana se conocieron imágenes de la vista desde un satélite de la NASA que reflejan grandes áreas en llamas en la provincia. @jovenesclimarg @jovenesclimatuc @FFFArgentina 

#ArgentinaEnLlamas https://t.co/PLKH1YBAXE",Mon Sep 14 20:07:32 +0000 2020
"RT @JimBridenstine : Life on Venus? The discovery of phosphine, a byproduct of anaerobic biology, is the most significant development yet in building the case for life off Earth. About 10 years ago NASA discovered microbial life at 120,000ft in Earth’s upper atmosphere. It’s time to prioritize Venus. https://t.co/hm8TOEQ9es",Mon Sep 14 20:07:32 +0000 2020
RT @XUXICULT_ : taeyong nung nasa outside pa yung tiger https://t.co/mC9CyLHGQd,Mon Sep 14 20:07:29 +0000 2020
"RT @JimBridenstine : Life on Venus? The discovery of phosphine, a byproduct of anaerobic biology, is the most significant development yet in building the case for life off Earth. About 10 years ago NASA discovered microbial life at 120,000ft in Earth’s upper atmosphere. It’s time to prioritize Venus. https://t.co/hm8TOEQ9es",Mon Sep 14 20:07:29 +0000 2020
"RT @Douglas81261 : La Nasa investiga los agujeros de campo magnético de la tierra, y veo que sólo ellos y otros pocos científicos se preocupan por eso, y me pregunto ¿Le importará a los dos usurpadores que se reparten la presidencia de Venezuela lo que le suceda al planeta? Yo creo que no.",Mon Sep 14 20:07:29 +0000 2020
RT @Astro_Christina : One month to launch! Cant wait to watch Kate Rubins go to space again. https://t.co/caR4MBoqQB,Mon Sep 14 20:07:29 +0000 2020
"@ElPolloDiabloX @SrChief53 @tomselliott @JoeBiden @benshapiro Yes, it approx. 1 million miles away, according to NASA. I thought he was wrong, too, but I checked.

https://t.co/fw4Tv1zwZC",Mon Sep 14 20:07:27 +0000 2020
"RT @JimBridenstine : Life on Venus? The discovery of phosphine, a byproduct of anaerobic biology, is the most significant development yet in building the case for life off Earth. About 10 years ago NASA discovered microbial life at 120,000ft in Earth’s upper atmosphere. It’s time to prioritize Venus. https://t.co/hm8TOEQ9es",Mon Sep 14 20:07:24 +0000 2020
Argh ang gwapo ng nasa wallpaper ko :&lt; https://t.co/Ij62tJcrrD,Mon Sep 14 20:07:23 +0000 2020
"RT @CiteEspace : Le cargo automatique Cygnus NG-14 à destination de l'ISS (planifié pour la fin septembre 2020) rendra hommage à l’astronaute Kalpana Chawla de la NASA qui a perdu la vie lors de la destruction de la navette Columbia en 2003.
https://t.co/Jx8xzdxrHB https://t.co/OB6GfsqLF0",Mon Sep 14 20:07:23 +0000 2020
@Bad_Mayo @WPeckny @ImagesHome @jeneps @richob72 @JoeBiden PS https://t.co/P4iALbJ5dl,Mon Sep 14 20:07:23 +0000 2020
"TIL that the only NASA probe to survive landing on the surface of Venus wasnt even designed to do so. 
https://t.co/3Z47rfvOKa https://t.co/KfNnxWfKMU",Mon Sep 14 20:07:22 +0000 2020
"RT @TomHall : 🌖

Super Blue Blood Moon 

over Istanbul.

Beautiful!

🌔

#Travel #Astronomy #NASA #SuperMoon #PinkMoon  
via @earthescope pls follow

https://t.co/ib4pXsNGsU",Mon Sep 14 20:07:21 +0000 2020
@kolby_fisher @NASA,Mon Sep 14 20:07:18 +0000 2020
"RT @darlin_andino : “Hallan posibles indicios de vida en #Venus”
La @NASA_es https://t.co/UpjY9Cv1u6",Mon Sep 14 20:07:17 +0000 2020
RT @Independent : Possible signs of alien life discovered on Venus https://t.co/NUQ8tAmVKS,Mon Sep 14 20:07:16 +0000 2020
"pwede bang dito ka lang?
No'ng wala ka sa piling ko, nasa'n ako, 'yon ang 'di ko alam",Mon Sep 14 20:07:15 +0000 2020
"RT @Dr_ThomasZ : An intriguing paper about chemistry on Venus was published today. @NASA was not involved in the research &amp; cannot comment directly on the findings; however, we trust in the scientific peer review process &amp; look forward to the robust discussion that will follow its publication. https://t.co/uA0QztrAnV",Mon Sep 14 20:07:13 +0000 2020
"RT @JimBridenstine : Life on Venus? The discovery of phosphine, a byproduct of anaerobic biology, is the most significant development yet in building the case for life off Earth. About 10 years ago NASA discovered microbial life at 120,000ft in Earth’s upper atmosphere. It’s time to prioritize Venus. https://t.co/hm8TOEQ9es",Mon Sep 14 20:07:12 +0000 2020
RT @sahilkapur : NASA: “Multiple studies published in peer-reviewed scientific journals show that 97 percent or more of actively publishing climate scientists agree: Climate-warming trends over the past century are extremely likely due to human activities.” https://t.co/0wuiXLJLHY,Mon Sep 14 20:07:11 +0000 2020
https://t.co/gblnO5knPQ,Mon Sep 14 20:07:10 +0000 2020
"RT @IgnazioMagnani : 🇲🇽 CDMX ... ¿todo bien?
La Estación Espacial Internacional se podrá ver hoy a simple vista (si las nubes lo permiten) a las 20:42
 
      Consejo: ⏰
      pon la alarma
 
👨‍🚀 63 https://t.co/fI01cZcyfB
📸 NASA https://t.co/tHDts6r1SL
🌎 Yo https://t.co/AvRlduSsQp https://t.co/EdX6zfP1wv",Mon Sep 14 20:07:10 +0000 2020
"@Sarahahmedfh98 @NASA You should check out their internship program! They have both grad and undergrad appointments, they’re paid, and they’re so awesome. They pull from a really diverse group of students too which is awesome. This year they let folks do their internships remotely too.",Mon Sep 14 20:07:09 +0000 2020
"RT @Astronomiaum : Vênus, a Nasa e o planeta Marte nesse momento!📷@physicsJ https://t.co/eoaXIjtz3v",Mon Sep 14 20:07:08 +0000 2020
"RT @NASAEarth : As fires continue to burn in the western U.S., winds have carried smoke across the continent. The joint @NOAA/@NASA Suomi NPP satellite measured high concentrations of aerosols — tiny particles in the air — on Sept. 13.
https://t.co/DCsRVkb7eq https://t.co/7lQDlPSwvo",Mon Sep 14 20:07:08 +0000 2020
"RT @JimBridenstine : Life on Venus? The discovery of phosphine, a byproduct of anaerobic biology, is the most significant development yet in building the case for life off Earth. About 10 years ago NASA discovered microbial life at 120,000ft in Earth’s upper atmosphere. It’s time to prioritize Venus. https://t.co/hm8TOEQ9es",Mon Sep 14 20:07:06 +0000 2020
"RT @JimBridenstine : Life on Venus? The discovery of phosphine, a byproduct of anaerobic biology, is the most significant development yet in building the case for life off Earth. About 10 years ago NASA discovered microbial life at 120,000ft in Earth’s upper atmosphere. It’s time to prioritize Venus. https://t.co/hm8TOEQ9es",Mon Sep 14 20:07:06 +0000 2020
"RT @weatherindia : #LunarWarming: Jupiter’s Icy Moons Are Heating Each Other Up, New Research Finds

https://t.co/gbu4nlgZZy

(📸: NASA) https://t.co/DQ9W1ePHCM",Mon Sep 14 20:07:06 +0000 2020
"RT @AstroKatie : I, for one, am looking forward to the Venus cloud-habitat airships https://t.co/iqX0TdVDfg (thx @jsnell for the reminder that this NASA concept exists) https://t.co/ILMHMSp9Wa",Mon Sep 14 20:07:06 +0000 2020
"RT @NASA : During a Sept. 2000 mission to resupply and outfit the new @Space_Station, the crew of shuttle Atlantis used additional resources available to begin the first NASA-sponsored @ISS_Research. More details on these early #SpaceStation20th experiments: https://t.co/GsHMkfRFOp https://t.co/yzI7lkRrr1",Mon Sep 14 20:07:05 +0000 2020
"Watching the recording of the @RoyalAstroSoc press briefing related to the detection of phosphine on Venus: https://t.co/sMT8zHPf6k, plus waiting for tomorrow's @NASA/@NOAA discussions about the new solar cycle: https://t.co/WC3Altx0ej

Exciting week in the solar system 🙃 https://t.co/t6lt3VxXgC",Mon Sep 14 20:07:04 +0000 2020
"RT @Mediavenir : 📸 Éblouissant : des photos de l'#espace prises par #Chandra ont été dévoilées par la #NASA.

➡ Plus d'images : https://t.co/lU67H8SE6P

#Supernova #VoieLactee https://t.co/eJgsBULi49",Mon Sep 14 20:07:04 +0000 2020
"@JimBridenstine Is Nasa gonna be building the Venus Rover then❓

And when do you plan it to be operational❓",Mon Sep 14 20:07:00 +0000 2020
"RT @NASA_Johnson : Eyes to the skies, Houston! 👀

Tonight, if we're clear of clouds, you can catch a glimpse of the @space_station as it soars overhead! Look south-southwest at 8:42 pm CT. Visit https://t.co/exzpT37TpV to find out when you can see the orbiting laboratory over your area. 🛰️ https://t.co/qcStdBJOJG",Mon Sep 14 20:07:00 +0000 2020
"RT @NASASpaceflight : NASA releases footage (from two weeks ago!) of the four SLS RS-25 engines being put through Gimbal Checks. This is where the Thrust Vector Control (TVC) system steers the nozzles.

https://t.co/XXw9zPBA2E https://t.co/DoztDOUl92",Mon Sep 14 20:06:59 +0000 2020
"@realDSteinberg @CDCgov @JoeBiden @NASA It also explains why when the actual ""disease"" struck, they were caught flat-footed....",Mon Sep 14 20:06:59 +0000 2020
RT @terenamgi : nasa sent bts sonngs to space and suddenly we see signs of life on other planets...coincidence? i think not https://t.co/7n3wo3cgcW,Mon Sep 14 20:06:58 +0000 2020
"""It's time to prioritize Venus.""  👀

To me, this is the biggest implication of the new study. This could be the excuse NASA needs to send its first dedicated mission to Venus in 30 years. https://t.co/EtTVGhDnrB",Mon Sep 14 20:06:57 +0000 2020
my mom rly said do better nasa 💀 https://t.co/anzbuxJ20G,Mon Sep 14 20:06:56 +0000 2020
"Se liguem pois a pré-inscrição do Space Apps Challenge Brasília, vão até amanhã. Então corre e se inscreva! 🤷🏼‍♂️😁😉

🔴 Site da pré-inscrição👇🏻
https://t.co/qhdyMzbdlm",Mon Sep 14 20:06:56 +0000 2020
@Superspreader3 @QuietRevolutio1 @GallopingMetal @Novasurges @AstroKatie There’s plenty of money being hoarded by the super-wealthy. Many times the total amount spent by NASA’s entire lifespan.,Mon Sep 14 20:06:55 +0000 2020
RT @terenamgi : nasa sent bts sonngs to space and suddenly we see signs of life on other planets...coincidence? i think not https://t.co/7n3wo3cgcW,Mon Sep 14 20:06:54 +0000 2020
"RT @JimBridenstine : Life on Venus? The discovery of phosphine, a byproduct of anaerobic biology, is the most significant development yet in building the case for life off Earth. About 10 years ago NASA discovered microbial life at 120,000ft in Earth’s upper atmosphere. It’s time to prioritize Venus. https://t.co/hm8TOEQ9es",Mon Sep 14 20:06:53 +0000 2020
"RT @ABSCBN : CUTENESS OVERLOAD! Bata pa lamang ay heartthrob in the making na ang mga chikiting na ito! Mahulaan mo kaya kung sino ang mga nasa throwback pics na ito, Kapamilya?
https://t.co/qM6yapNykS",Mon Sep 14 20:06:53 +0000 2020
RT @Tracks4Tigers : NASA's High School Aerospace Scholar Applications are now open for all JUNIORS!  Check it out at https://t.co/RkjP55Ax5U https://t.co/aSIxzkM1LG,Mon Sep 14 20:06:52 +0000 2020
"RT @Dr_ThomasZ : An intriguing paper about chemistry on Venus was published today. @NASA was not involved in the research &amp; cannot comment directly on the findings; however, we trust in the scientific peer review process &amp; look forward to the robust discussion that will follow its publication. https://t.co/uA0QztrAnV",Mon Sep 14 20:06:50 +0000 2020
"RT @coffeewcomrades : The statement, “Our world is on fire” is no longer hyperbole. https://t.co/pHLviXDtfh https://t.co/LQMd2eq5T9",Mon Sep 14 20:06:49 +0000 2020
"RT @HistoriaNoPaint : - Nasa: Podemos ir a Vênus? Pode existir VIDA lá

- EUA: Não 

- Nasa: Mas também pode ter petróleo 

- EUA: https://t.co/L1OjsfeBXL",Mon Sep 14 20:06:49 +0000 2020
"RT @NASAPersevere : Early on Sept. 6, you’ll be able to look up and see Mars awfully close to the Earth’s Moon. Know that I’m up in the sky too, persevering at more than 70,000 miles an hour to meet that great red world on Feb. 18, 2021. 

Skywatching tips: https://t.co/7q8LKMUO9C https://t.co/xL21b9dWM3",Mon Sep 14 20:06:47 +0000 2020
"RT @NASA : This @NASAHubble image of red and blue stars shows a globular cluster with stars packed 100 to 1,000 times more closely than in our part of space. The data used to create this image is helping astronomers understand how stars evolve and ultimately die out: https://t.co/JF3DbtYhE5 https://t.co/hXBwgPv70a",Mon Sep 14 20:06:46 +0000 2020
RT @terenamgi : nasa sent bts sonngs to space and suddenly we see signs of life on other planets...coincidence? i think not https://t.co/7n3wo3cgcW,Mon Sep 14 20:06:45 +0000 2020
@Michael1979 Are you ruling yourself out of *all* NASA positions? Gene Kranz has just retired and there may be an opening for a Trainee Chief Flight Director.,Mon Sep 14 20:06:45 +0000 2020
"RT @ABSCBN : CUTENESS OVERLOAD! Bata pa lamang ay heartthrob in the making na ang mga chikiting na ito! Mahulaan mo kaya kung sino ang mga nasa throwback pics na ito, Kapamilya?
https://t.co/qM6yapNykS",Mon Sep 14 20:06:43 +0000 2020
@a_bella16 Se lá tiver meu contrato da NASA fechou 🙏🙏,Mon Sep 14 20:06:43 +0000 2020
RT @ABSCBNNews : Kalahating taon na tayong nasa ilalim ng community quarantine. https://t.co/Rg1iGqMGmx,Mon Sep 14 20:06:43 +0000 2020
"RT @IgnazioMagnani : 🇯🇲 Jamaica
The International Space Station will be visible today to the naked eye (if clouds allow) everywhere at 7:08 pm

     Tip:    ⏰ 
     set your alarm
 
👩‍🚀 63 https://t.co/fI01cZcyfB
🌎 Tracking  https://t.co/BiEFNWGpJb
📸 NASA https://t.co/TulyjGXn6r https://t.co/aigttlaPEf",Mon Sep 14 20:06:43 +0000 2020
RT @terenamgi : nasa sent bts sonngs to space and suddenly we see signs of life on other planets...coincidence? i think not https://t.co/7n3wo3cgcW,Mon Sep 14 20:06:40 +0000 2020
"RT @AstroKatie : I, for one, am looking forward to the Venus cloud-habitat airships https://t.co/iqX0TdVDfg (thx @jsnell for the reminder that this NASA concept exists) https://t.co/ILMHMSp9Wa",Mon Sep 14 20:06:38 +0000 2020
